timestamp,level,cmdb_id,failure_type,Top1,Top2,Top3,Top4,Top5,Top6,Top7,Top8,Top9,Top10,Top11,Top12,Top13,Top14,Top15,Top16,Top17,Top18,Top19,Top20,Top21,Top22,Top23,Top24,Top25,Top26,Top27,Top28,Top29,Top30,Top31,Top32,Top33,Top34,Top35,Top36,Top37,Top38,Top39,Top40,Top41,Top42,Top43,Top44,Top45,Top46
1652032391,pod,shippingservice-1,Kubernetes Container CPU Load,shippingservice-1:0.6914985517961036,currencyservice2-0:0.39849727253140704,productcatalogservice-0:0.3603763560149758,recommendationservice2-0:0.35120215716399783,productcatalogservice2-0:0.349052798409169,paymentservice-2:0.3347225325788525,cartservice-2:0.3338861991522711,cartservice-0:0.3316934403042617,emailservice2-0:0.3199699898683942,frontend-0:0.3148712761425594,cartservice2-0:0.3148160945128125,currencyservice-2:0.3144733828915732,cartservice-1:0.29996695068634466,recommendationservice-1:0.29237731675434103,emailservice-0:0.29198172375294135,paymentservice-0:0.28394060333476284,emailservice-2:0.2788729775314776,adservice-1:0.2755483972993207,currencyservice-0:0.27426551882054095,adservice-0:0.2707680204557549,shippingservice-0:0.2650113631111331,productcatalogservice-1:0.25296132378206543,frontend-2:0.2451059529167596,emailservice-1:0.24344251528395192,recommendationservice-2:0.23343728634936978,recommendationservice-0:0.22762010369720018,adservice-2:0.2063767008094988,productcatalogservice-2:0.20086984419047652,currencyservice-1:0.20021830151267062,paymentservice-1:0.19976694580483004,checkoutservice-0:0.1959534464254771,shippingservice-2:0.18765291326765246,paymentservice2-0:0.18226301837746064,checkoutservice-1:0.17461782578043986,checkoutservice2-0:0.1611700525756751,checkoutservice-2:0.1497454561468554,frontend-1:0.13880826245219272,frontend2-0:0.12503714759480702,shippingservice2-0:0.1165348749129536,adservice2-0:0.09136753797764531,node-5:0.03598834867297971,node-2:0.03260974711636678,node-4:0.027294201671766775,node-3:0.02332884995490693,node-1:0.017115270181701156,node-6:0.01694732821114067
1652034858,service,frontend,Kubernetes Container Network Packet Loss,frontend-1:0.6445307522603793,frontend-0:0.6273958322112211,frontend2-0:0.48249252011642246,frontend-2:0.48014849641468454,emailservice-0:0.41631280711275115,emailservice-2:0.4040213678161679,emailservice-1:0.38341176200399363,paymentservice-0:0.3749099304442196,productcatalogservice2-0:0.34517583373646116,paymentservice-1:0.3405664883169126,emailservice2-0:0.335616621838778,paymentservice-2:0.3280882567265603,adservice-0:0.3216994337565251,currencyservice2-0:0.30282809995539933,productcatalogservice-2:0.2921018048658884,cartservice2-0:0.277987797855969,currencyservice-2:0.27287353653949975,currencyservice-0:0.26564629805202133,recommendationservice-2:0.26212046909310466,adservice2-0:0.26082431718912974,shippingservice-2:0.25990283582344237,recommendationservice-0:0.2569279980513514,productcatalogservice-0:0.24929596442328053,shippingservice-0:0.246404905803613,currencyservice-1:0.24579302874828346,checkoutservice-2:0.2428574469540069,checkoutservice-1:0.2423591689323897,checkoutservice-0:0.2381276303495186,productcatalogservice-1:0.23328151086536686,checkoutservice2-0:0.23179243550360362,recommendationservice-1:0.2265253187266728,adservice-1:0.22369198944845206,recommendationservice2-0:0.2187270164293891,shippingservice-1:0.21691264078456354,cartservice-1:0.18448786413985788,cartservice-0:0.18040805207104418,paymentservice2-0:0.18026961092602567,shippingservice2-0:0.1752957533447492,adservice-2:0.1751296142829628,cartservice-2:0.14492442513889234,node-5:0.05831927770529366,node-6:0.053976383367005214,node-3:0.01624714850005966,node-2:0.012927435722828605,node-4:0.00909581724590102,node-1:0.007350227754057721
1652035716,node,node-5,Node CPU Failure,node-5:0.6356015885433517,frontend-0:0.34603994140749145,shippingservice2-0:0.33571518204129597,currencyservice2-0:0.29621506269550724,currencyservice-0:0.26558454372001533,currencyservice-1:0.26060353556203203,checkoutservice2-0:0.26022543310780094,emailservice-2:0.2562835154567224,paymentservice-0:0.25526390029559276,productcatalogservice-0:0.24976210471436444,cartservice2-0:0.2485068975360859,frontend-2:0.2330737472023209,node-4:0.22959574935692476,node-6:0.22300231330660794,emailservice-1:0.2196197492960795,paymentservice-1:0.21302024880775672,shippingservice-2:0.21113963775333333,currencyservice-2:0.20914912027820756,node-2:0.20855550019648875,checkoutservice-0:0.2057287950737842,cartservice-1:0.2042322322940071,shippingservice-0:0.20313835641887845,productcatalogservice-2:0.1994155402207943,node-3:0.19742086354482868,recommendationservice-0:0.19539377177752848,emailservice-0:0.19502944724210558,checkoutservice-1:0.1933378321973267,emailservice2-0:0.19086856427613916,recommendationservice-1:0.1885812440983907,adservice2-0:0.1831204161962221,paymentservice2-0:0.18085614742626713,productcatalogservice-1:0.17957026418278677,cartservice-0:0.17416138638573475,adservice-1:0.17370839896065493,recommendationservice2-0:0.1701603226483341,frontend2-0:0.1701316946912019,paymentservice-2:0.16963288529040962,adservice-2:0.16839050243969692,productcatalogservice2-0:0.1677720712943449,frontend-1:0.1623956791279977,shippingservice-1:0.15169484628732283,checkoutservice-2:0.14891824301962056,node-1:0.14811423437554164,cartservice-2:0.12881876877796716,adservice-0:0.12308685402303943,recommendationservice-2:0.11893733388662414
1652044466,pod,shippingservice-1,Kubernetes Container CPU Load,shippingservice-1:0.6188088150473047,checkoutservice2-0:0.5384920812329432,frontend2-0:0.49277018520715904,currencyservice-1:0.47350320483615826,checkoutservice-2:0.4431958605883907,productcatalogservice-1:0.4426675219447506,currencyservice2-0:0.43056852437302223,productcatalogservice-2:0.4226253157902656,shippingservice2-0:0.4163212410575344,frontend-2:0.4087772102372183,checkoutservice-1:0.4067383466119787,frontend-0:0.39937191782428577,checkoutservice-0:0.39518794553999004,cartservice-1:0.3852099745503181,currencyservice-2:0.3820679122589527,paymentservice-0:0.3719913803341172,adservice2-0:0.3705585183092443,recommendationservice-0:0.36811056800770814,productcatalogservice-0:0.3680045734811194,recommendationservice-1:0.3646062362451521,adservice-2:0.34750286605962205,paymentservice2-0:0.3473762692063527,currencyservice-0:0.34303724572242184,shippingservice-2:0.34004495311916033,cartservice-2:0.33183688550942453,adservice-0:0.3295937081430614,paymentservice-2:0.32713164753262386,emailservice-2:0.31569391687952447,cartservice-0:0.3097528400383786,paymentservice-1:0.30710769709794306,recommendationservice-2:0.29873557874190376,frontend-1:0.2965195015706452,adservice-1:0.2633208773008388,emailservice-0:0.2625945273920867,cartservice2-0:0.2522987120859656,recommendationservice2-0:0.24138515834587573,shippingservice-0:0.23496031562520145,emailservice-1:0.23187128740630258,emailservice2-0:0.21208726537963316,productcatalogservice2-0:0.18596005263263282,node-5:0.024130626103224816,node-2:0.020665264161147612,node-6:0.01484001487522811,node-4:0.01138126378574679,node-3:0.008920052905406105,node-1:0.0074406490619166885
1652046023,service,emailservice,Kubernetes Container Write I/O Load,emailservice-0:0.6427058697890512,emailservice-1:0.6312794541402462,emailservice2-0:0.6202631852820032,emailservice-2:0.6135257360025446,checkoutservice-2:0.552717649680404,adservice2-0:0.5287015796780108,recommendationservice-0:0.49139003625805905,paymentservice-0:0.46218343193117645,frontend-1:0.4561862299841664,frontend2-0:0.45442759861325616,shippingservice2-0:0.44507578594951963,adservice-0:0.4375100959557998,currencyservice-2:0.43222561432765033,shippingservice-0:0.4287334206888622,checkoutservice-0:0.4250040394897294,shippingservice-2:0.42158256010959194,productcatalogservice-2:0.4210538166516305,productcatalogservice-0:0.41812263745057937,checkoutservice2-0:0.4151819350425882,checkoutservice-1:0.4003663028330496,cartservice-2:0.3993632315751959,recommendationservice-1:0.3992423164664988,currencyservice-1:0.392940550208988,frontend-0:0.39037788899566545,cartservice-1:0.38387361705206763,adservice-2:0.3819525439855913,productcatalogservice2-0:0.381072582999809,currencyservice2-0:0.3656505130187824,cartservice2-0:0.35695981267188487,productcatalogservice-1:0.355383675234364,adservice-1:0.3545820831374329,paymentservice2-0:0.3469363195931044,currencyservice-0:0.3434828918838069,frontend-2:0.3284005574771453,paymentservice-2:0.32271229364742166,recommendationservice-2:0.30214129176083365,paymentservice-1:0.2809767590923915,recommendationservice2-0:0.24563227078962302,cartservice-0:0.23918987628061983,shippingservice-1:0.09500562929439456,node-6:0.05012209998729653,node-1:0.02626362126753827,node-5:0.019382392707699855,node-3:0.01935503200926005,node-2:0.01845050467644606,node-4:0.009253407322479394
1652047629,service,recommendationservice,Kubernetes Container Memory Load,recommendationservice-1:0.6551846745249631,recommendationservice2-0:0.5925767153604663,recommendationservice-0:0.5857702921216911,recommendationservice-2:0.5608610267191583,checkoutservice-2:0.48844874240565245,frontend-1:0.4653183126243224,adservice2-0:0.4577476236609009,checkoutservice2-0:0.45389951233649595,checkoutservice-1:0.43415882725860033,productcatalogservice2-0:0.4225337019043393,adservice-1:0.418995988926042,currencyservice-2:0.4187810350755674,adservice-2:0.3917411963161775,adservice-0:0.3880889037125785,cartservice-2:0.38428154298989337,frontend-2:0.37425017784766174,shippingservice-1:0.361406648815314,frontend2-0:0.35797892264014025,shippingservice-0:0.34779549192490555,currencyservice-1:0.32103635077857184,paymentservice-0:0.3184011193408487,cartservice-1:0.31257432390802103,cartservice-0:0.3111033498595455,shippingservice-2:0.30682709828197696,cartservice2-0:0.30400323767492826,shippingservice2-0:0.3038247159829877,paymentservice-2:0.30180913773644175,currencyservice2-0:0.29896977791577933,frontend-0:0.2956255955750973,productcatalogservice-1:0.293048517335099,productcatalogservice-2:0.29136018700444155,currencyservice-0:0.289196304047721,checkoutservice-0:0.25618655442560906,emailservice2-0:0.23244724906877912,paymentservice-1:0.22485038021656892,productcatalogservice-0:0.22372473708150373,paymentservice2-0:0.15767367377502348,emailservice-2:0.136900219590625,emailservice-0:0.13350660146237994,emailservice-1:0.1226621516189887,node-3:0.10895682633882638,node-5:0.10186322964143919,node-4:0.10064750302310767,node-2:0.0817093880311041,node-1:0.06795942632439587,node-6:0.03788367084219315
1652049367,service,productcatalogservice,Kubernetes Container Network Packet Loss,currencyservice-0:0.5585296306331256,shippingservice-2:0.5473162908611612,checkoutservice-0:0.5381707713594347,checkoutservice-1:0.5381353711778675,checkoutservice2-0:0.5376378568534093,paymentservice-2:0.5361452329343995,shippingservice-1:0.5328513945209638,productcatalogservice-0:0.5286403391379355,paymentservice-0:0.5283908062411445,productcatalogservice-1:0.5150461379656598,emailservice-0:0.5149958870883519,checkoutservice-2:0.513371183215349,emailservice-2:0.49719627110337816,currencyservice-2:0.492501575755981,paymentservice2-0:0.4883359353663787,cartservice-0:0.48648850499513413,shippingservice-0:0.48386176263015984,adservice-2:0.47055232025873756,productcatalogservice-2:0.4676043575993179,emailservice-1:0.45889329010581076,currencyservice-1:0.4573706683140222,shippingservice2-0:0.45501189541163733,paymentservice-1:0.4457006173589167,cartservice-2:0.437511501487246,emailservice2-0:0.42554726102986984,cartservice-1:0.42374845968029834,cartservice2-0:0.37699859944796504,productcatalogservice2-0:0.3636475115019844,frontend-2:0.35796261532457513,recommendationservice-2:0.3387713131114361,frontend-1:0.33176549312805775,recommendationservice2-0:0.33119059785517513,frontend-0:0.3304568598057837,recommendationservice-1:0.32986291607060697,frontend2-0:0.32773761114740757,adservice2-0:0.3135774132380252,recommendationservice-0:0.27265399140560326,adservice-1:0.26851974336660706,currencyservice2-0:0.23349772016496062,adservice-0:0.2330607609470119,node-6:0.031152622223623583,node-5:0.02511031769240181,node-1:0.008202366818123445,node-4:0.002832624735983907,node-3:0.0028105037617407957,node-2:0.0027354237281120193
1652051200,pod,recommendationservice-2,Kubernetes Container Memory Load,recommendationservice-2:0.4158194104344033,checkoutservice-0:0.3478943932879317,checkoutservice-1:0.34034958305389235,productcatalogservice-1:0.3057138879571511,adservice-1:0.30545530549600747,frontend2-0:0.305244941554144,adservice2-0:0.29145341701898403,cartservice-2:0.27941513351792674,cartservice-1:0.27722298292038605,currencyservice-0:0.27463815610997605,currencyservice-2:0.2722257209761317,shippingservice2-0:0.26726334049437234,recommendationservice-0:0.2607398338710561,shippingservice-1:0.2606478509302142,checkoutservice2-0:0.2564444069488569,frontend-2:0.25552954074221096,adservice-0:0.25469333978066666,checkoutservice-2:0.2545607203201899,cartservice2-0:0.2514793799856856,productcatalogservice2-0:0.2513436082875334,paymentservice-2:0.25071813526900727,cartservice-0:0.22223915237259897,node-1:0.21945573043803035,paymentservice-0:0.21673113556399512,adservice-2:0.21598021397833633,frontend-0:0.21501856525377075,emailservice2-0:0.21307958725614787,productcatalogservice-2:0.2008547882344108,shippingservice-0:0.19294124296171208,recommendationservice-1:0.18530449579363592,shippingservice-2:0.18245491407280423,currencyservice-1:0.1795993922874475,paymentservice-1:0.17209719209226262,frontend-1:0.17188005783709884,node-6:0.16488427207314768,node-2:0.15733968595494385,productcatalogservice-0:0.15414892649339984,emailservice-1:0.15327466698693848,currencyservice2-0:0.1509003493782756,paymentservice2-0:0.14621821525322354,node-4:0.14039079465676904,node-5:0.14003969952117895,emailservice-0:0.13323661079957416,recommendationservice2-0:0.12232392586273556,node-3:0.08801409384120168,emailservice-2:0.07959027685249226
1652052222,service,emailservice,Kubernetes Container Memory Load,adservice-1:0.5297595359994323,emailservice-0:0.514115652847784,currencyservice-0:0.5037572448599557,currencyservice2-0:0.5013708610750153,emailservice2-0:0.48631865714437433,cartservice-2:0.43317849685959153,adservice2-0:0.4251589805662192,emailservice-1:0.4245917408537119,cartservice2-0:0.4211472863591998,checkoutservice-2:0.4144035576238438,paymentservice-2:0.40874068271711606,shippingservice2-0:0.4054320198766203,emailservice-2:0.39923095632320466,productcatalogservice2-0:0.39578481591108067,adservice-2:0.39283435817848117,frontend-1:0.38609955850957295,cartservice-1:0.38243610684799184,cartservice-0:0.3511511881233076,adservice-0:0.3414379537912488,frontend2-0:0.3390960593805008,checkoutservice-0:0.336811282060911,paymentservice-1:0.32708247806727847,paymentservice-0:0.32036162773485155,productcatalogservice-1:0.3185029640212757,currencyservice-2:0.3077932434105123,checkoutservice2-0:0.3012101296665395,currencyservice-1:0.2954000880414951,frontend-0:0.27281807965205335,shippingservice-1:0.26979677698431853,shippingservice-2:0.26905575912396756,shippingservice-0:0.2595394661825585,checkoutservice-1:0.25374726641972406,productcatalogservice-2:0.2517831327423387,paymentservice2-0:0.2396400814799847,frontend-2:0.22968766408745567,recommendationservice-0:0.22743141151446034,productcatalogservice-0:0.20526722934690234,recommendationservice-1:0.19722875578072385,recommendationservice-2:0.1794275249328892,recommendationservice2-0:0.17521584665676823,node-6:0.011467650562911526,node-2:0.0022814973747908164,node-5:0.002150133845562791,node-4:0.0018036267852135227,node-3:0.0016437154572138755,node-1:0.0016387009361619508
1652053117,node,node-3,Node Disk Space Consumption,node-3:0.5474370513486525,productcatalogservice-0:0.38691397389851817,adservice-2:0.3680567008775512,currencyservice-0:0.357312259097877,productcatalogservice-1:0.3498711947427538,checkoutservice-2:0.3473943561296944,adservice2-0:0.3455925723057602,frontend-2:0.3448679293160433,cartservice2-0:0.338773710282382,productcatalogservice-2:0.32704252633390074,currencyservice-1:0.3203369146457214,paymentservice2-0:0.3199337994583923,paymentservice-1:0.31560810089155444,recommendationservice2-0:0.3147023898869624,node-2:0.3137461697627766,shippingservice-2:0.3112878851759291,node-6:0.30720089943287476,cartservice-2:0.2993374153950751,frontend-1:0.29525002280392837,recommendationservice-0:0.29028884498097324,paymentservice-2:0.28344814346886255,currencyservice2-0:0.2823219963760933,adservice-0:0.2811123163541761,checkoutservice-0:0.2807016419200858,frontend-0:0.27641802116337394,recommendationservice-1:0.27505031706709776,currencyservice-2:0.27438468404126515,cartservice-1:0.27289712699724306,cartservice-0:0.26141274305323897,node-1:0.2608144665082185,paymentservice-0:0.2555857186388122,adservice-1:0.2323970687112248,checkoutservice2-0:0.23198960718184336,frontend2-0:0.2317245715190062,node-4:0.23086981852368268,emailservice2-0:0.22600902539892054,emailservice-1:0.22400227542795062,node-5:0.21589322052549317,productcatalogservice2-0:0.20530420329389695,shippingservice-0:0.19637274284864434,recommendationservice-2:0.19546098332593156,emailservice-0:0.1949818784469791,shippingservice2-0:0.18451942210384709,shippingservice-1:0.17813064427934655,checkoutservice-1:0.16850218552525553,emailservice-2:0.15766935322794723
1652055279,pod,shippingservice-0,Kubernetes Container Network Resource Packet Duplication,checkoutservice-0:0.5978644695912453,productcatalogservice2-0:0.56834177444158,checkoutservice-2:0.4639614698917463,currencyservice-0:0.42129384496832256,checkoutservice-1:0.4081431119496039,checkoutservice2-0:0.40298719073789435,recommendationservice2-0:0.3971593768644898,currencyservice2-0:0.37536146597931724,shippingservice-0:0.3729368091501888,paymentservice-0:0.3157588631501242,cartservice-1:0.3004208981635117,currencyservice-1:0.2999790372857993,cartservice-0:0.2886895034522191,shippingservice2-0:0.28690024397170705,frontend2-0:0.28524080220198555,cartservice2-0:0.2786880917928844,productcatalogservice-2:0.27540966171219167,currencyservice-2:0.27206293454997954,shippingservice-2:0.2661948635730879,recommendationservice-0:0.25313670412840233,adservice2-0:0.24685667438118422,recommendationservice-1:0.2407995794767799,adservice-2:0.2277666356273742,frontend-1:0.21949837190807409,productcatalogservice-1:0.21888264298156582,emailservice2-0:0.21845388409716393,cartservice-2:0.2168052103720485,recommendationservice-2:0.21529579993027806,emailservice-1:0.21472564315028686,shippingservice-1:0.21088541313300935,paymentservice-2:0.20737993106224942,adservice-0:0.20537895428635786,adservice-1:0.2031088649840362,emailservice-2:0.19865827362993174,emailservice-0:0.19838084978931259,paymentservice-1:0.19757247557019186,frontend-0:0.17529983940226865,productcatalogservice-0:0.16107227942776436,paymentservice2-0:0.15230300564281,frontend-2:0.13026055786813479,node-3:0.09934990364142861,node-5:0.09169451902841892,node-1:0.08559251917956424,node-2:0.08186606776694459,node-4:0.0805154199025724,node-6:0.067174464992908
1652056357,node,node-3,Node CPU Failure,node-3:0.3423077889018758,productcatalogservice2-0:0.31949417187224444,frontend-1:0.28970878560876995,checkoutservice-0:0.28536372620793365,frontend-0:0.28510649170616426,frontend2-0:0.2764703349301921,paymentservice-1:0.25794891316717533,recommendationservice2-0:0.23619890767395293,productcatalogservice-2:0.22037638117803318,checkoutservice-2:0.2110104284701341,recommendationservice-0:0.2109652469050132,cartservice-2:0.21010239301466468,productcatalogservice-1:0.20695245700534326,cartservice-1:0.19761131355102232,paymentservice2-0:0.19592044173934833,currencyservice2-0:0.17631838360611973,shippingservice-2:0.1740220618754211,checkoutservice-1:0.16976167264770656,checkoutservice2-0:0.1639318175492719,node-4:0.1632592810494949,adservice-2:0.15711722316819662,node-2:0.1554955092828506,currencyservice-0:0.15084629593514873,currencyservice-2:0.14784146388328515,currencyservice-1:0.13691775558739377,adservice-0:0.1315071535357971,node-1:0.12493294212275526,recommendationservice-2:0.12186011824048505,shippingservice-0:0.1206957781624809,paymentservice-2:0.11760164213413506,cartservice-0:0.11625920809451318,adservice2-0:0.11105096021050455,cartservice2-0:0.11020464406974118,shippingservice-1:0.10518479740918735,productcatalogservice-0:0.10039686495339907,recommendationservice-1:0.09965846143770847,adservice-1:0.09765415872560028,frontend-2:0.09663946929096257,paymentservice-0:0.09497540782303308,node-5:0.09480168964959235,shippingservice2-0:0.09053234091783957,emailservice-1:0.09042730948211843,node-6:0.09033310038908675,emailservice2-0:0.08890708713897764,emailservice-0:0.08298570128423706,emailservice-2:0.07968532856053807
1652058023,node,node-1,Node Disk Space Consumption,node-1:0.5220442211704651,node-2:0.4766794483315135,node-5:0.43056007672691354,node-4:0.4029342719260905,node-3:0.39493954075209836,node-6:0.3049438796607091,emailservice-0:0.1668442582230715,frontend-2:0.12872083138711696,adservice-0:0.12737741536258768,emailservice-1:0.11676535967055195,adservice2-0:0.10225084869515942,cartservice2-0:0.09477991543213739,checkoutservice-2:0.08699496162281477,paymentservice-1:0.08605146673189268,emailservice-2:0.0843184702741876,frontend-1:0.08311474940065673,checkoutservice-1:0.08090255568527792,paymentservice-0:0.07656063497304182,productcatalogservice2-0:0.07652366277817159,paymentservice-2:0.07258815253879984,frontend-0:0.07070379114457008,checkoutservice-0:0.06444686441580741,emailservice2-0:0.06408851548602686,shippingservice-2:0.06344232294698739,shippingservice-1:0.0615265590831252,paymentservice2-0:0.05325307320526355,adservice-1:0.05233480093235527,shippingservice2-0:0.05219145665898148,productcatalogservice-0:0.04588491523622681,adservice-2:0.04270180751410622,recommendationservice-0:0.04224502821774199,shippingservice-0:0.03688407818869202,productcatalogservice-1:0.03682226659470426,productcatalogservice-2:0.03606634135415898,recommendationservice-1:0.035952605505059694,frontend2-0:0.035269278654884266,checkoutservice2-0:0.03296789893711078,recommendationservice-2:0.032622460811262126,currencyservice-0:0.031091807684759793,currencyservice-1:0.02935868912642157,currencyservice-2:0.027829442852792725,cartservice-2:0.027277458991830376,cartservice-0:0.026870354147497142,recommendationservice2-0:0.026784091302030397,cartservice-1:0.026740817800181813,currencyservice2-0:0.021976555550483005
1652060333,pod,recommendationservice2-0,Kubernetes Container Write I/O Load,recommendationservice2-0:0.572275711103713,frontend2-0:0.4121484639845263,adservice2-0:0.38136416005810664,productcatalogservice2-0:0.3807371348484397,checkoutservice-2:0.3695765789750068,adservice-0:0.359975473489272,frontend-1:0.3546417646592683,checkoutservice2-0:0.34945333576408605,cartservice2-0:0.34255350759034253,adservice-1:0.34104505879423846,recommendationservice-2:0.33736713466190665,frontend-0:0.31928223223813884,checkoutservice-0:0.3154349864759454,emailservice2-0:0.31305320353516014,cartservice-0:0.3118431190598013,paymentservice-0:0.293893170741765,emailservice-0:0.29377768348106614,checkoutservice-1:0.29284735295400577,frontend-2:0.2905485433362995,emailservice-2:0.28350151154950826,shippingservice2-0:0.2748261259417677,paymentservice-2:0.27435936479638623,shippingservice-0:0.2730514665357596,paymentservice2-0:0.2727835834606664,emailservice-1:0.2682216375636134,shippingservice-1:0.26211924722098146,shippingservice-2:0.26027189510558857,cartservice-2:0.2586723093652627,adservice-2:0.2522150768733928,recommendationservice-1:0.24942408449658984,cartservice-1:0.2420737008166495,currencyservice-1:0.2358224077754858,currencyservice-0:0.23314914639737097,productcatalogservice-2:0.2182813653064558,currencyservice2-0:0.20359498808059048,recommendationservice-0:0.19832925670128643,currencyservice-2:0.1939542118207848,productcatalogservice-0:0.1718298522693575,paymentservice-1:0.16700204237503538,productcatalogservice-1:0.15593392956443675,node-5:0.13931689515301446,node-3:0.07994573196331302,node-6:0.05721930214457782,node-2:0.046032404830259416,node-1:0.041421987637744066,node-4:0.022289564386994237
1652061480,service,currencyservice,Kubernetes Container CPU Load,currencyservice2-0:0.5265747580514786,currencyservice-1:0.5010971049149116,currencyservice-2:0.4922918462509066,currencyservice-0:0.47010645670053364,cartservice2-0:0.4400731543333122,productcatalogservice2-0:0.4390109899446597,adservice-0:0.4373858551079056,checkoutservice-0:0.4239005986975551,checkoutservice2-0:0.3989224214761298,adservice2-0:0.39145708045216243,frontend2-0:0.38251092503867434,cartservice-2:0.38091065952252057,cartservice-0:0.37655850680722397,frontend-0:0.3655827793622564,cartservice-1:0.3553275548183839,shippingservice2-0:0.3498372567369108,checkoutservice-1:0.34301310553434894,adservice-1:0.3388140705073961,shippingservice-2:0.334896001361283,emailservice2-0:0.3305910216761966,checkoutservice-2:0.3300250622738624,shippingservice-0:0.3282758081882612,emailservice-1:0.30391764038127683,recommendationservice-0:0.2979807001708107,frontend-2:0.29062685363290786,shippingservice-1:0.2902827657252832,emailservice-2:0.27455062780924977,frontend-1:0.2683650474575749,recommendationservice-2:0.26402067512861527,productcatalogservice-1:0.25750919902991753,emailservice-0:0.25372122259555957,paymentservice-0:0.2340441926891971,productcatalogservice-2:0.23031034062797504,adservice-2:0.22428274985681776,recommendationservice-1:0.2197576796731049,paymentservice-2:0.20376687303801214,productcatalogservice-0:0.19627496059260846,recommendationservice2-0:0.15129298509496705,paymentservice2-0:0.14784120702124637,paymentservice-1:0.14767682641794444,node-5:0.01341204721826289,node-6:0.007804455075560867,node-2:0.005792035973228571,node-3:0.005613280142678321,node-4:0.0054474077179219125,node-1:0.0049481318660134
1652063842,service,recommendationservice,Kubernetes Container Write I/O Load,recommendationservice-2:0.8051036827096428,recommendationservice-0:0.7970480604563462,recommendationservice-1:0.7867997234000178,recommendationservice2-0:0.6912773010401058,currencyservice-1:0.4544894235596811,productcatalogservice-0:0.4386535805131128,currencyservice2-0:0.4271844949010091,checkoutservice2-0:0.42333568321868165,productcatalogservice-2:0.42206955923351513,shippingservice-0:0.4163141188146941,shippingservice2-0:0.40993755782580904,cartservice-2:0.39582276211873707,checkoutservice-0:0.39440950299584915,frontend2-0:0.38312088870339406,currencyservice-2:0.38055900649477,adservice2-0:0.3577038997890843,frontend-0:0.35105147775258927,emailservice-0:0.34890834040850033,checkoutservice-1:0.3473716089858661,frontend-2:0.34610534284775607,adservice-1:0.3386107018677917,paymentservice-2:0.32666242468960605,productcatalogservice-1:0.3254946289000647,cartservice2-0:0.32360352878307874,currencyservice-0:0.31902987398647964,emailservice-2:0.31843980711238523,checkoutservice-2:0.3163291168898805,adservice-0:0.310361384887571,paymentservice-0:0.30318633569275527,productcatalogservice2-0:0.295078754341669,adservice-2:0.28801487991444336,cartservice-0:0.2779363513275086,shippingservice-2:0.27171761811417217,emailservice2-0:0.26027650074127834,cartservice-1:0.24942875531514616,emailservice-1:0.22616547820198074,shippingservice-1:0.21496867512467568,paymentservice2-0:0.21431758486997718,frontend-1:0.2039959904363232,paymentservice-1:0.18365304687274034,node-6:0.12236060057908214,node-2:0.05847230865370883,node-5:0.0401600008260248,node-4:0.034625408769674716,node-1:0.02727731903120097,node-3:0.026874932163276914
1652064977,node,node-4,Node Memory Consumption,node-4:0.7067420746263539,node-5:0.3234538140575514,node-1:0.2590751203280871,checkoutservice-0:0.21788281415468633,node-2:0.21591181567527037,checkoutservice-2:0.19760409368757903,productcatalogservice2-0:0.19355814572497446,cartservice-0:0.18846618673663107,cartservice2-0:0.18805967044582095,node-3:0.17448896905271138,checkoutservice2-0:0.15427370908294613,checkoutservice-1:0.14818857387187037,productcatalogservice-0:0.147748532016489,frontend-1:0.1476840656323671,recommendationservice-2:0.1386785312775817,frontend2-0:0.12995771695032018,node-6:0.12215638183435513,productcatalogservice-1:0.12079726313672301,recommendationservice-0:0.11432035322971633,adservice-0:0.10909791811713848,currencyservice-0:0.10603401812823728,recommendationservice-1:0.10095748709778192,adservice-1:0.09837073658168416,paymentservice-1:0.09411964268936773,adservice2-0:0.09372322652887354,recommendationservice2-0:0.08170770611798812,currencyservice2-0:0.08040862965997857,shippingservice-0:0.07715366609216401,currencyservice-1:0.07311964475220874,productcatalogservice-2:0.06922892771356202,adservice-2:0.0668898085146425,frontend-0:0.06570240957230056,emailservice2-0:0.06382005892015087,shippingservice2-0:0.06262386667026497,emailservice-1:0.0607054810400825,emailservice-0:0.060068402811946316,cartservice-2:0.05523031926444868,currencyservice-2:0.05414710344645333,cartservice-1:0.05386127261918804,paymentservice-0:0.05193552991937883,shippingservice-1:0.05162793388091324,paymentservice-2:0.04574341471281112,frontend-2:0.04085227450761223,paymentservice2-0:0.04065585735823133,emailservice-2:0.034929916314543265,shippingservice-2:0.031495139112332295
